timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,speed,event_type
2025-01-01 00:00:00.000,-0.1543359850938506,0.2553307824436897,9.489456143708471,-0.0645332785153019,0.0049872934227602,0.0270128764668961,55.31221978582407,Normal_Driving
2025-01-01 00:00:00.080,-0.0937785497182023,0.1269108422382796,9.616551972289532,-0.032452707864009,0.0038330677463132,0.0189099605127013,64.1061579612271,Normal_Driving
2025-01-01 00:00:00.680,0.0807723150424517,-0.1229022168756706,9.644681729552415,-0.0004185393845982,0.0042344397480242,-0.0032022220997989,61.24406284926659,Normal_Driving
2025-01-01 00:00:00.700,0.043480854061173,0.0545724310245876,9.722925413352003,0.0038690554277687,-0.0117666678602729,0.0072497071149977,60.657136681584205,Normal_Driving
2025-01-01 00:00:01.780,0.0481682988986411,0.4597184813426809,9.820460367494768,0.0012096968337382,0.0097285087391505,0.0110370311202355,59.81359141579758,Normal_Driving
2025-01-01 00:00:02.200,0.0189535555325799,0.96773399865575,9.683313246881866,-0.0625149761663226,0.0040303601888682,0.0080883765007078,59.79222513224102,Normal_Driving
2025-01-01 00:00:02.340,-0.0290106614820546,1.2509421448912743,9.927752524428811,-0.0661037009149963,-0.004807818250612,0.0277520448097452,60.306013003663736,Normal_Driving
2025-01-01 00:00:02.380,0.1403891929698035,1.0216480562331842,9.645768060863396,-0.0230462234307578,0.0165123891403711,-0.0035607290886283,58.442340480485775,Normal_Driving
2025-01-01 00:00:02.420,0.3201528866672117,0.9995550324119042,9.728233657107063,0.0654115666352736,-0.0018870730245768,-0.0065873950972927,61.867699964280526,Normal_Driving
2025-01-01 00:00:02.540,0.3555371490937344,1.2799215903535082,9.820953539545078,-0.0060797837382574,0.013834526620154,-0.0001172840052953,59.35868890125912,Normal_Driving
2025-01-01 00:00:02.560,-0.0152924884092452,1.365291338039519,9.879916582440256,-0.008421657897008,-0.0313979928836904,0.0379919610327875,62.88414973761399,Normal_Driving
2025-01-01 00:00:02.700,0.1121738076339986,1.156747561433499,9.899150880965443,-0.0070990324961876,0.0056941886704752,0.0147016591790497,60.06709282056799,Normal_Driving
2025-01-01 00:00:02.780,0.2495651888557182,1.211607015779741,9.93136521339184,-0.0034430659567339,0.0070393661511941,0.0063317568201335,59.75913659605826,Normal_Driving
2025-01-01 00:00:02.840,0.1964799471014853,1.1955390114565194,9.923364237838458,-0.0145384484514915,0.0070495115025029,0.0100819583526491,61.05038387079274,Normal_Driving
2025-01-01 00:00:02.880,0.3396302244928946,1.5548192390322768,10.025471078934473,-0.0098106408999904,-0.0130609424616633,0.035978453799032,56.10564694962659,Normal_Driving
2025-01-01 00:00:02.980,0.4312593635440347,1.188038243882577,9.917614227345698,0.0273836321037655,0.0247569862143909,0.0214759537546893,60.694599002677734,Normal_Driving
2025-01-01 00:00:03.640,0.1650639161857734,0.1864378376416602,9.86130682889244,-0.0568037961063292,0.0505588649811713,0.0033914091774294,57.09368986251064,Normal_Driving
2025-01-01 00:00:03.720,-0.3627134067366953,0.3748903320108443,10.18821922496276,-0.0034539510624014,-0.0586768162440404,0.0216957823201003,60.86741408945488,Normal_Driving
2025-01-01 00:00:03.900,0.4791919532362563,0.119314395084118,9.627915515431749,0.0276674079174262,0.017102535531167,-0.0420068109011233,60.759976279679854,Normal_Driving
2025-01-01 00:00:03.960,-0.3110990005232423,-0.1132007221680773,9.958691779952783,-0.0422585126191863,0.0217115876580435,-0.0454638444999973,58.6632025862815,Normal_Driving
2025-01-01 00:00:04.020,0.4444991574161125,-0.4847411635716225,9.556909166052884,-0.0159899799338677,-0.0283169654274695,0.0568005754325381,61.98051241688075,Normal_Driving
2025-01-01 00:00:04.220,0.1746098358492993,-0.0726568561098477,9.682843115494546,0.0809730976203216,0.0563013304313348,-0.0839946540821054,60.084470272359766,Normal_Driving
2025-01-01 00:00:04.260,0.107411841953402,-0.71395137447576,9.456986871717612,-0.0048435529271693,-0.0884967018256887,0.0172076010168211,62.74504242481737,Normal_Driving
2025-01-01 00:00:04.520,-0.5852319399286188,-0.2808632756056006,9.573965518818818,-0.0356210910829751,-0.0026471602883567,0.0351599091568742,60.61766669563327,Normal_Driving
2025-01-01 00:00:05.200,-0.0422623006501829,-0.6328133590824851,9.581456004484618,0.0358055829729296,0.0117259210043667,-0.0038569230470144,60.108014813453025,Normal_Driving
2025-01-01 00:00:05.240,-0.1171230787202262,-0.0944058623859351,9.992048685451524,-0.0489009692752664,-0.0146025303964932,0.0065862491835676,60.73794731536929,Normal_Driving
2025-01-01 00:00:05.300,0.0053089567935824,-0.272347592396382,9.946001096330964,-0.0358739800134472,0.0659011815035494,-0.0308879029191248,59.36901083352604,Normal_Driving
2025-01-01 00:00:05.440,0.286375982069482,-0.4183530980280632,9.841986646603578,-0.0003044136646167,0.0294195196546888,-0.0355790412511522,55.39140286563743,Normal_Driving
2025-01-01 00:00:05.960,0.3934229085438079,0.4341209654433462,9.793878874041024,0.0521635351075611,0.0293319674195999,-0.0691504280834592,61.616570071009846,Normal_Driving
2025-01-01 00:00:06.020,-0.1640681528836758,-0.1601396276228559,10.010470170659108,-0.1729412837439665,-0.0132366774452123,0.0654164910039899,59.140380233173225,Normal_Driving
2025-01-01 00:00:06.140,-0.1039321934911008,0.3183615425076462,8.957822831253175,-0.0999818168909286,-0.0779565067712273,0.0898228260803229,59.74631426643016,Normal_Driving
2025-01-01 00:00:06.180,-0.300442453095787,0.4679808949944233,10.31025359816318,0.1119050935396294,0.071086564575525,-0.0910803244112382,64.06490915602296,Normal_Driving
2025-01-01 00:00:06.280,-0.990745427392369,-0.017882641548212,9.953352906804977,0.1651996459654983,0.0274517273301069,-0.0083113520252924,65.14738641234442,Normal_Driving
2025-01-01 00:00:06.340,1.0477610574103648,-0.3319152555292426,8.916383351494334,-0.2277062416957364,0.0225972167877384,0.0185025454209353,63.269931699654094,Normal_Driving
2025-01-01 00:00:06.460,-0.0065175352344164,-0.2427011906227916,9.40993345474175,-0.0577991072209828,-0.010162519985525,0.0436697659948864,59.476430295832174,Normal_Driving
2025-01-01 00:00:06.480,-0.5402887611543985,-0.0651600780839043,10.486231087082542,0.1099468539812733,-0.0692392392199783,0.0522848116610255,62.19084962293217,Normal_Driving
2025-01-01 00:00:06.520,-0.0069850378519435,-0.9824863715553978,9.074465926917986,-0.0632092550744778,0.1004501176170605,-0.0261798770613753,61.49347298106339,Normal_Driving
2025-01-01 00:00:06.560,0.3513570815017734,0.6120097973781444,9.826229245333217,-0.0039083188814337,0.0456003536180656,-0.0127935439844604,62.35790915775748,Normal_Driving
2025-01-01 00:00:06.660,0.3527673921476099,0.1482890675609058,9.463980550353652,-0.0609710998069061,0.0571020686100657,-0.0254792997642284,61.92719116041435,Normal_Driving
2025-01-01 00:00:07.000,0.7292124560347679,-1.1360230326315843,9.270605557287572,0.0576282007010439,-0.0310603452995578,0.0282247212711325,62.9617417998317,Normal_Driving
2025-01-01 00:00:07.160,-1.0876744650875037,-0.3196201915168331,9.98416072336417,-0.0462259189621055,0.0573226991575588,-0.0281525483096655,59.94533450884159,Normal_Driving
2025-01-01 00:00:07.560,0.1295678531637047,0.3160438479516116,10.058095813127672,-0.0195515148844615,0.0031034600460244,0.0231628963849264,59.70572434869911,Normal_Driving
2025-01-01 00:00:07.820,0.2564528486958952,-0.2383213555310628,9.36045798151321,-0.0678840691303363,0.0244826598737195,-0.0136638826475796,58.8649904214815,Normal_Driving
2025-01-01 00:00:07.880,0.1367971742245546,0.6987710930566671,9.895659660512427,0.0088775490962095,-0.0629202128156115,-0.007315942050208,54.92204740122135,Normal_Driving
2025-01-01 00:00:07.920,0.6316610831018106,-0.156684568160788,9.611082885306914,0.0390310446700819,0.0516246548653345,-0.0658925340497045,57.3577284830023,Normal_Driving
2025-01-01 00:00:08.000,-0.306211812590708,-0.0304299657361513,10.30258085200849,0.1201423168818368,-0.0523048281232293,0.0233665786227122,63.835038896106575,Normal_Driving
2025-01-01 00:00:08.020,0.2021992520966687,-0.7406510875887935,9.849642680466449,0.0377524587340499,0.0269173881833006,-0.0668803797009019,62.08926536093587,Normal_Driving
2025-01-01 00:00:08.440,0.2515615853028854,-0.1756468828256299,10.089658822829715,-0.037801310912919,0.0419228248318207,-0.0380740374061531,60.616341977439895,Normal_Driving
2025-01-01 00:00:08.600,-0.6526213712308166,-0.6496597885814097,10.035448129452185,0.0888405403110029,-0.0707594613246455,0.0317136409404605,60.44793972915211,Normal_Driving
